"Encoding1"	"Encoding2"	"Adjusted_RV"
"ASDC"	"DCC"	0.7547492762776
"ASDC"	"DACC"	0.787346710975293
"ASDC"	"TAC"	0.863393901712093
"ASDC"	"TCC"	0.89136992821606
"ASDC"	"TACC"	0.894983007146657
"ASDC"	"Moran"	0.388504478786865
"ASDC"	"Geary"	0.38846699744377
"ASDC"	"NMBroto"	0.815112120681127
"ASDC"	"DPCP"	0.997117065607757
"ASDC"	"TPCP"	0.989717089572878
"ASDC"	"MMI"	0.823696494119426
"ASDC"	"PseDNC"	0.999923459302704
"ASDC"	"PseKNC"	0.998126559148744
"ASDC"	"PCPseDNC"	0.999923459302704
"ASDC"	"PCPseTNC"	0.991359472960036
"ASDC"	"SCPseDNC"	0.999908505695676
"ASDC"	"SCPseTNC"	0.998387445465912
"ASDC"	"Mismatch"	0.1415171201301
"ASDC"	"Kmer-1"	0.989166697397526
"ASDC"	"Kmer-2"	1
"ASDC"	"Kmer-3"	0.998379808748484
"ASDC"	"Kmer-4"	0.990966105961076
"ASDC"	"Kmer-5"	0.978232217893335
"ASDC"	"Kmer-6"	0.963184059326723
"ASDC"	"Kmer-7"	0.937588055491781
"ASDC"	"RCKmer-1"	0.987730511263613
"ASDC"	"RCKmer-2"	0.995761032870716
"ASDC"	"RCKmer-3"	0.997051418901198
"ASDC"	"RCKmer-4"	0.993485857636922
"ASDC"	"RCKmer-5"	0.977443679870286
"ASDC"	"RCKmer-6"	0.967939927456737
"ASDC"	"RCKmer-7"	0.938980362448169
"Z_curve_9bit"	"Z_curve_12bit"	0.960047509539393
"Z_curve_9bit"	"Z_curve_36bit"	0.967009511158397
"Z_curve_9bit"	"Z_curve_48bit"	0.953189799086046
"Z_curve_9bit"	"Z_curve_144bit"	0.959220721597809
"Z_curve_9bit"	"PseEIIP"	0.978813231694941
"Z_curve_9bit"	"DAC"	0.746790936962173
"Z_curve_9bit"	"DCC"	0.680043253677791
"Z_curve_9bit"	"DACC"	0.709999768627689
"Z_curve_9bit"	"TAC"	0.897198034319994
"Z_curve_9bit"	"TCC"	0.896403013162805
"Z_curve_9bit"	"TACC"	0.919397719187972
"Z_curve_9bit"	"Moran"	0.299350854020826
"Z_curve_9bit"	"Geary"	0.299312731118003
"Z_curve_9bit"	"NMBroto"	0.732591444384724
"Z_curve_9bit"	"DPCP"	0.973881862597102
"Z_curve_9bit"	"TPCP"	0.986612545493719
"Z_curve_9bit"	"MMI"	0.742857541576996
"Z_curve_9bit"	"PseDNC"	0.981933324706176
"Z_curve_9bit"	"PseKNC"	0.972988109946531
"Z_curve_9bit"	"PCPseDNC"	0.981933324706176
"Z_curve_9bit"	"PCPseTNC"	0.95958475518682
"Z_curve_9bit"	"SCPseDNC"	0.980443395325555
"Z_curve_9bit"	"SCPseTNC"	0.973585244801561
"Z_curve_9bit"	"Mismatch"	0.142810786555153
"Z_curve_9bit"	"Kmer-1"	0.992671195767527
"Z_curve_9bit"	"Kmer-2"	0.98192705284481
"Z_curve_9bit"	"Kmer-3"	0.973317758646952
"Z_curve_9bit"	"Kmer-4"	0.956289725550172
"Z_curve_9bit"	"Kmer-5"	0.934872901506329
"Z_curve_9bit"	"Kmer-6"	0.913152707827004
"Z_curve_9bit"	"Kmer-7"	0.879374513380205
"Z_curve_9bit"	"RCKmer-1"	0.990953279739143
"Z_curve_9bit"	"RCKmer-2"	0.985538541515859
"Z_curve_9bit"	"RCKmer-3"	0.971861578292933
"Z_curve_9bit"	"RCKmer-4"	0.964267644320835
"Z_curve_9bit"	"RCKmer-5"	0.933966903972625
"Z_curve_9bit"	"RCKmer-6"	0.920315870263923
"Z_curve_9bit"	"RCKmer-7"	0.880476343185147
"Z_curve_12bit"	"Z_curve_36bit"	0.99356172510971
"Z_curve_12bit"	"Z_curve_48bit"	0.996842658101427
"Z_curve_12bit"	"Z_curve_144bit"	0.987754640520524
"Z_curve_12bit"	"PseEIIP"	0.994310805936498
"Z_curve_12bit"	"DAC"	0.871030567035974
"Z_curve_12bit"	"DCC"	0.796164273903106
"Z_curve_12bit"	"DACC"	0.830103143375014
"Z_curve_12bit"	"TAC"	0.821016342000814
"Z_curve_12bit"	"TCC"	0.870096816607156
"Z_curve_12bit"	"TACC"	0.859052316717446
"Z_curve_12bit"	"Moran"	0.447994277652781
"Z_curve_12bit"	"Geary"	0.447958083883386
"Z_curve_12bit"	"NMBroto"	0.861203885568198
"Z_curve_12bit"	"DPCP"	0.995031059333145
"Z_curve_12bit"	"TPCP"	0.972635856804929
"Z_curve_12bit"	"MMI"	0.868346012665786
"Z_curve_12bit"	"PseDNC"	0.99383845373657
"Z_curve_12bit"	"PseKNC"	0.997459475813028
"Z_curve_12bit"	"PCPseDNC"	0.99383845373657
"Z_curve_12bit"	"PCPseTNC"	0.995818184897544
"Z_curve_12bit"	"SCPseDNC"	0.994933684969632
"Z_curve_12bit"	"SCPseTNC"	0.997462117854136
"Z_curve_12bit"	"Mismatch"	0.137755516299222
"Z_curve_12bit"	"Kmer-1"	0.967118437539856
"Z_curve_12bit"	"Kmer-2"	0.993975530702081
"Z_curve_12bit"	"Kmer-3"	0.99764975735743
"Z_curve_12bit"	"Kmer-4"	0.997622433629657
"Z_curve_12bit"	"Kmer-5"	0.991685076315156
"Z_curve_12bit"	"Kmer-6"	0.98198240019228
"Z_curve_12bit"	"Kmer-7"	0.963125344147295
"Z_curve_12bit"	"RCKmer-1"	0.965922803009517
"Z_curve_12bit"	"RCKmer-2"	0.98391503422652
"Z_curve_12bit"	"RCKmer-3"	0.996440607769603
"Z_curve_12bit"	"RCKmer-4"	0.995981604412409
"Z_curve_12bit"	"RCKmer-5"	0.990986271541379
"Z_curve_12bit"	"RCKmer-6"	0.984806401657776
"Z_curve_12bit"	"RCKmer-7"	0.964639250078906
"Z_curve_36bit"	"Z_curve_48bit"	0.990451067536934
