"Encoding1"	"Encoding2"	"Adjusted_RV"
"ASDC"	"DCC"	0.827124100982896
"ASDC"	"DACC"	0.864406495938895
"ASDC"	"TAC"	0.839825049449318
"ASDC"	"TCC"	0.770630168076522
"ASDC"	"TACC"	0.857132350817281
"ASDC"	"Moran"	0.485833522187126
"ASDC"	"Geary"	0.486136496087122
"ASDC"	"NMBroto"	0.896011628012108
"ASDC"	"DPCP"	0.995306228765332
"ASDC"	"TPCP"	0.986772288303077
"ASDC"	"MMI"	0.795361159265902
"ASDC"	"PseDNC"	0.999931516639712
"ASDC"	"PseKNC"	0.997772347109156
"ASDC"	"PCPseDNC"	0.999931516639712
"ASDC"	"PCPseTNC"	0.990869773206641
"ASDC"	"SCPseDNC"	0.999932816868569
"ASDC"	"SCPseTNC"	0.997932911876289
"ASDC"	"Mismatch"	0.10717486038816
"ASDC"	"Kmer-1"	0.993298440789456
"ASDC"	"Kmer-2"	1
"ASDC"	"Kmer-3"	0.998051775340712
"ASDC"	"Kmer-4"	0.99179016240649
"ASDC"	"Kmer-5"	0.981745204895924
"ASDC"	"Kmer-6"	0.9673966306412
"ASDC"	"Kmer-7"	0.937848006404251
"ASDC"	"RCKmer-1"	0.990877131088656
"ASDC"	"RCKmer-2"	0.994878028629178
"ASDC"	"RCKmer-3"	0.995850653708466
"ASDC"	"RCKmer-4"	0.991994162616636
"ASDC"	"RCKmer-5"	0.981490348384899
"ASDC"	"RCKmer-6"	0.972273713941764
"ASDC"	"RCKmer-7"	0.948149263357965
"Z_curve_9bit"	"Z_curve_12bit"	0.95586062100281
"Z_curve_9bit"	"Z_curve_36bit"	0.97723022816419
"Z_curve_9bit"	"Z_curve_48bit"	0.947708531129613
"Z_curve_9bit"	"Z_curve_144bit"	0.963787224673591
"Z_curve_9bit"	"PseEIIP"	0.967188394349512
"Z_curve_9bit"	"DAC"	0.845244220688119
"Z_curve_9bit"	"DCC"	0.770195720814179
"Z_curve_9bit"	"DACC"	0.806451058607386
"Z_curve_9bit"	"TAC"	0.842191167867312
"Z_curve_9bit"	"TCC"	0.758135270527349
"Z_curve_9bit"	"TACC"	0.854520851455318
"Z_curve_9bit"	"Moran"	0.42609496754073
"Z_curve_9bit"	"Geary"	0.426358110399204
"Z_curve_9bit"	"NMBroto"	0.837489795168562
"Z_curve_9bit"	"DPCP"	0.963301022466634
"Z_curve_9bit"	"TPCP"	0.967019368296824
"Z_curve_9bit"	"MMI"	0.723414145010874
"Z_curve_9bit"	"PseDNC"	0.970390358936157
"Z_curve_9bit"	"PseKNC"	0.964195397202731
"Z_curve_9bit"	"PCPseDNC"	0.970390358936157
"Z_curve_9bit"	"PCPseTNC"	0.954435170263659
"Z_curve_9bit"	"SCPseDNC"	0.969904298016927
"Z_curve_9bit"	"SCPseTNC"	0.964722180811159
"Z_curve_9bit"	"Mismatch"	0.102275389255083
"Z_curve_9bit"	"Kmer-1"	0.977195564225907
"Z_curve_9bit"	"Kmer-2"	0.970623320027623
"Z_curve_9bit"	"Kmer-3"	0.964710521375571
"Z_curve_9bit"	"Kmer-4"	0.954497875100401
"Z_curve_9bit"	"Kmer-5"	0.941202986670564
