"Encoding1"	"Encoding2"	"Adjusted_RV"
"Z_curve_36bit"	"Z_curve_48bit"	0.991012546150583
"Z_curve_36bit"	"Z_curve_144bit"	0.996453533606372
"Z_curve_36bit"	"PseEIIP"	0.988066622904939
"Z_curve_36bit"	"DAC"	0.876241571323579
"Z_curve_36bit"	"DCC"	0.81197579429512
"Z_curve_36bit"	"DACC"	0.841333845999218
"Z_curve_36bit"	"TAC"	0.812987665250478
"Z_curve_36bit"	"TCC"	0.870364833473649
"Z_curve_36bit"	"TACC"	0.850862466988191
"Z_curve_36bit"	"Moran"	0.495499209610954
"Z_curve_36bit"	"Geary"	0.495453661025096
"Z_curve_36bit"	"NMBroto"	0.867640324453348
"Z_curve_36bit"	"DPCP"	0.988572781851013
"Z_curve_36bit"	"TPCP"	0.96470633596077
"Z_curve_36bit"	"MMI"	0.871385467370463
"Z_curve_36bit"	"PseDNC"	0.987817053050784
"Z_curve_36bit"	"PseKNC"	0.991227008805594
"Z_curve_36bit"	"PCPseDNC"	0.987817053050784
"Z_curve_36bit"	"PCPseTNC"	0.989954360669749
"Z_curve_36bit"	"SCPseDNC"	0.9887791409434
"Z_curve_36bit"	"SCPseTNC"	0.991318536704097
"Z_curve_36bit"	"Mismatch"	0.0604756319784268
"Z_curve_36bit"	"Kmer-1"	0.961853896926834
"Z_curve_36bit"	"Kmer-2"	0.987935333671544
"Z_curve_36bit"	"Kmer-3"	0.991466623819257
"Z_curve_36bit"	"Kmer-4"	0.991782752693844
"Z_curve_36bit"	"Kmer-5"	0.986732998358419
"Z_curve_36bit"	"Kmer-6"	0.978164016716343
"Z_curve_36bit"	"Kmer-7"	0.961073552404791
"Z_curve_36bit"	"RCKmer-1"	0.961081530973064
"Z_curve_36bit"	"RCKmer-2"	0.979044243275455
"Z_curve_36bit"	"RCKmer-3"	0.990649725988935
"Z_curve_36bit"	"RCKmer-4"	0.990467946972328
"Z_curve_36bit"	"RCKmer-5"	0.986293977014287
"Z_curve_36bit"	"RCKmer-6"	0.980882091564294
"Z_curve_36bit"	"RCKmer-7"	0.962481871930701
"Z_curve_48bit"	"Z_curve_144bit"	0.991096836960376
"Z_curve_48bit"	"PseEIIP"	0.992681146527684
"Z_curve_48bit"	"DAC"	0.883237414407212
"Z_curve_48bit"	"DCC"	0.825133507240296
"Z_curve_48bit"	"DACC"	0.852466342681301
"Z_curve_48bit"	"TAC"	0.818989781105348
"Z_curve_48bit"	"TCC"	0.878256269140776
"Z_curve_48bit"	"TACC"	0.857655848838699
"Z_curve_48bit"	"Moran"	0.513516965637396
"Z_curve_48bit"	"Geary"	0.513472171782731
"Z_curve_48bit"	"NMBroto"	0.875157507868112
"Z_curve_48bit"	"DPCP"	0.990033276841522
"Z_curve_48bit"	"TPCP"	0.968631457402082
"Z_curve_48bit"	"MMI"	0.878075957822157
"Z_curve_48bit"	"PseDNC"	0.990169798917657
"Z_curve_48bit"	"PseKNC"	0.996370153868049
"Z_curve_48bit"	"PCPseDNC"	0.990169798917657
"Z_curve_48bit"	"PCPseTNC"	0.994103765231575
"Z_curve_48bit"	"SCPseDNC"	0.990933525856047
"Z_curve_48bit"	"SCPseTNC"	0.996239626681062
"Z_curve_48bit"	"Mismatch"	0.0607544251942749
"Z_curve_48bit"	"Kmer-1"	0.96206852182703
"Z_curve_48bit"	"Kmer-2"	0.990051117006494
"Z_curve_48bit"	"Kmer-3"	0.996250428374456
"Z_curve_48bit"	"Kmer-4"	0.999090218739865
"Z_curve_48bit"	"Kmer-5"	0.99609373929729
"Z_curve_48bit"	"Kmer-6"	0.989308719998399
"Z_curve_48bit"	"Kmer-7"	0.973918639936833
"Z_curve_48bit"	"RCKmer-1"	0.960701790702295
"Z_curve_48bit"	"RCKmer-2"	0.980775968408544
"Z_curve_48bit"	"RCKmer-3"	0.994297960667837
"Z_curve_48bit"	"RCKmer-4"	0.995997974934847
"Z_curve_48bit"	"RCKmer-5"	0.994044196270358
"Z_curve_48bit"	"RCKmer-6"	0.989957646717212
"Z_curve_48bit"	"RCKmer-7"	0.973352396199378
"Z_curve_144bit"	"PseEIIP"	0.983820570927462
