"Encoding1"	"Encoding2"	"Adjusted_RV"
"ASDC"	"PseEIIP"	0.997630226170788
"ASDC"	"DAC"	0.917378513928757
"ASDC"	"DCC"	0.755881412924381
"ASDC"	"DACC"	0.830715369971799
"ASDC"	"TAC"	0.937214083322824
"ASDC"	"TCC"	0.884970098354036
"ASDC"	"TACC"	0.943125700443849
"ASDC"	"Moran"	0.326683605616074
"ASDC"	"Geary"	0.327111002252705
"ASDC"	"NMBroto"	0.907168620956873
"ASDC"	"DPCP"	0.993380824701067
"ASDC"	"TPCP"	0.98966562712458
"ASDC"	"MMI"	0.886249269459199
"ASDC"	"PseDNC"	0.999867588937788
"ASDC"	"PseKNC"	0.998512829992854
"ASDC"	"PCPseDNC"	0.999867588937788
"ASDC"	"PCPseTNC"	0.996728173237457
"ASDC"	"SCPseDNC"	0.999944763843621
"ASDC"	"SCPseTNC"	0.998858119269326
"ASDC"	"Mismatch"	0.0450847152703525
"ASDC"	"Kmer-1"	0.998249977650962
"ASDC"	"Kmer-2"	1
"ASDC"	"Kmer-3"	0.998901348492952
"ASDC"	"Kmer-4"	0.99696781973295
"ASDC"	"Kmer-5"	0.993991461033232
"ASDC"	"Kmer-6"	0.986708355283875
"ASDC"	"Kmer-7"	0.94934198004299
"ASDC"	"RCKmer-1"	0.99224883337618
"ASDC"	"RCKmer-2"	0.992478538591602
"ASDC"	"RCKmer-3"	0.99318964492444
"ASDC"	"RCKmer-4"	0.991999506895351
"ASDC"	"RCKmer-5"	0.990352525472028
"ASDC"	"RCKmer-6"	0.987316328959053
"ASDC"	"RCKmer-7"	0.975030490033061
"Z_curve_9bit"	"Z_curve_12bit"	0.98397456590906
"Z_curve_9bit"	"Z_curve_36bit"	0.991886616807638
"Z_curve_9bit"	"Z_curve_48bit"	0.977097146241609
"Z_curve_9bit"	"Z_curve_144bit"	0.98067352645997
"Z_curve_9bit"	"PseEIIP"	0.985310940611591
"Z_curve_9bit"	"DAC"	0.894070048709049
"Z_curve_9bit"	"DCC"	0.730313070257017
"Z_curve_9bit"	"DACC"	0.805099702254167
"Z_curve_9bit"	"TAC"	0.92812503696044
"Z_curve_9bit"	"TCC"	0.877320310234242
"Z_curve_9bit"	"TACC"	0.934296996341465
"Z_curve_9bit"	"Moran"	0.304591027315346
"Z_curve_9bit"	"Geary"	0.305067411674678
"Z_curve_9bit"	"NMBroto"	0.882789233728551
"Z_curve_9bit"	"DPCP"	0.982686203742731
"Z_curve_9bit"	"TPCP"	0.979151208461191
"Z_curve_9bit"	"MMI"	0.872387381847066
"Z_curve_9bit"	"PseDNC"	0.987896380976023
"Z_curve_9bit"	"PseKNC"	0.985012303051003
"Z_curve_9bit"	"PCPseDNC"	0.987896380976023
"Z_curve_9bit"	"PCPseTNC"	0.98451850249837
"Z_curve_9bit"	"SCPseDNC"	0.988548889089483
"Z_curve_9bit"	"SCPseTNC"	0.985904437414429
"Z_curve_9bit"	"Mismatch"	0.0439158597936773
"Z_curve_9bit"	"Kmer-1"	0.990255707828456
"Z_curve_9bit"	"Kmer-2"	0.988535137378307
"Z_curve_9bit"	"Kmer-3"	0.985971751837225
"Z_curve_9bit"	"Kmer-4"	0.983264497204833
"Z_curve_9bit"	"Kmer-5"	0.979990864136158
"Z_curve_9bit"	"Kmer-6"	0.972816623128992
"Z_curve_9bit"	"Kmer-7"	0.93684167940884
"Z_curve_9bit"	"RCKmer-1"	0.984590456203336
"Z_curve_9bit"	"RCKmer-2"	0.982349036289355
"Z_curve_9bit"	"RCKmer-3"	0.981223586674336
